Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Discount_Percentage,Payment_Mode,Sales_Channel,Order_Status
ORD000285,2023-11-01,CUST09986,PROD0026,EMP001,3,0,UPI,Retail Store,Delivered
ORD000286,2023-12-15,CUST05451,PROD0206,EMP010,5,5,UPI,Online,Delivered
ORD000287,2023-12-20,CUST01250,PROD0072,EMP015,2,5,Debit Card,Retail Store,Delivered
ORD000288,2023-09-05,CUST00968,PROD0019,EMP003,2,0,UPI,Retail Store,Delivered
ORD000289,2023-10-25,CUST02232,PROD0018,EMP004,4,5,EMI,Online,Delivered
ORD000290,2024-08-14,CUST04736,PROD0141,EMP010,2,10,Debit Card,Retail Store,Delivered
ORD000291,2024-05-25,CUST02803,PROD0018,EMP007,2,15,UPI,Online,Delivered
ORD000292,2023-09-04,CUST06710,PROD0218,EMP007,2,10,UPI,Retail Store,Delivered
ORD000293,2024-10-31,CUST07152,PROD0266,EMP013,9,20,Credit Card,Online,Delivered
ORD000294,2023-09-28,CUST05827,PROD0120,EMP002,2,15,UPI,Retail Store,Delivered
ORD000295,2023-07-19,CUST00867,PROD0124,EMP007,2,20,UPI,Retail Store,Delivered
ORD000296,2024-07-17,CUST05181,PROD0063,EMP007,2,0,UPI,Retail Store,Delivered
ORD000297,2023-12-14,CUST08794,PROD0129,EMP015,2,10,UPI,Retail Store,Delivered
ORD000298,2023-02-16,CUST01410,PROD0068,EMP003,1,5,Debit Card,Online,Delivered
ORD000299,2023-06-02,CUST09461,PROD0202,EMP005,5,5,UPI,Retail Store,Delivered
ORD000300,2024-09-23,CUST05800,PROD0055,EMP004,2,5,Credit Card,Retail Store,Delivered
ORD000301,2024-07-30,CUST07452,PROD0228,EMP007,3,15,Debit Card,Retail Store,Delivered
ORD000302,2024-03-02,CUST07115,PROD0248,EMP005,6,20,Debit Card,Online,Delivered
ORD000303,2023-01-28,CUST04498,PROD0182,EMP004,5,15,UPI,Retail Store,Returned
ORD000304,2024-08-15,CUST06514,PROD0223,EMP016,5,5,Debit Card,Retail Store,Delivered
ORD000305,2024-10-06,CUST00805,PROD0181,EMP017,5,15,UPI,Retail Store,Delivered
ORD000306,2024-12-18,CUST05887,PROD0211,EMP010,1,5,UPI,Retail Store,Delivered
ORD000307,2024-12-08,CUST05564,PROD0231,EMP004,3,25,Credit Card,Retail Store,Delivered
ORD000308,2023-03-05,CUST01774,PROD0020,EMP004,1,5,Credit Card,Online,Delivered
ORD000309,2024-01-21,CUST02062,PROD0231,EMP015,4,15,Credit Card,Retail Store,Delivered
ORD000310,2024-11-23,CUST03138,PROD0027,EMP007,4,5,EMI,Retail Store,Delivered
ORD000311,2023-11-01,CUST09981,PROD0219,EMP006,3,5,Credit Card,Retail Store,Delivered
ORD000312,2024-07-27,CUST03365,PROD0213,EMP018,3,10,UPI,Retail Store,Delivered
ORD000313,2024-02-09,CUST03897,PROD0225,EMP007,3,5,UPI,Retail Store,Delivered
ORD000314,2023-12-21,CUST08444,PROD0226,EMP015,4,10,Debit Card,Retail Store,Delivered
ORD000315,2023-10-05,CUST00764,PROD0122,EMP006,3,10,Credit Card,Retail Store,Delivered
ORD000316,2024-11-16,CUST07839,PROD0024,EMP004,2,0,UPI,Retail Store,Delivered
ORD000317,2024-11-28,CUST08226,PROD0135,EMP001,2,20,EMI,Retail Store,Delivered
ORD000318,2024-05-02,CUST07121,PROD0142,EMP006,2,20,UPI,Online,Delivered
ORD000319,2024-10-23,CUST09762,PROD0073,EMP009,1,0,Credit Card,Retail Store,Delivered
ORD000320,2023-02-08,CUST03257,PROD0202,EMP018,2,15,Cash,Retail Store,Delivered
ORD000321,2024-02-11,CUST09622,PROD0211,EMP018,4,5,Cash,Online,Delivered
ORD000322,2023-02-08,CUST08106,PROD0249,EMP015,2,20,Credit Card,Retail Store,Returned
ORD000323,2023-10-19,CUST04985,PROD0207,EMP018,4,15,Cash,Retail Store,Delivered
ORD000324,2023-10-07,CUST08342,PROD0194,EMP012,2,0,UPI,Online,Delivered
ORD000325,2023-07-10,CUST08762,PROD0023,EMP009,1,10,Debit Card,Retail Store,Delivered
ORD000326,2023-06-29,CUST02195,PROD0257,EMP001,6,25,Debit Card,Retail Store,Delivered
ORD000327,2024-11-16,CUST07106,PROD0003,EMP010,2,5,Credit Card,Online,Delivered
ORD000328,2024-01-28,CUST00697,PROD0174,EMP005,2,15,Debit Card,Online,Delivered
ORD000329,2024-08-09,CUST01919,PROD0130,EMP012,1,15,Credit Card,Retail Store,Delivered
ORD000330,2023-05-02,CUST04165,PROD0009,EMP019,2,10,UPI,Retail Store,Delivered
ORD000331,2024-12-21,CUST07643,PROD0132,EMP011,2,20,UPI,Online,Delivered
ORD000332,2024-09-21,CUST00701,PROD0225,EMP015,2,5,EMI,Retail Store,Delivered
ORD000333,2024-09-12,CUST05728,PROD0064,EMP012,2,15,Debit Card,Online,Delivered
ORD000334,2024-11-11,CUST02884,PROD0068,EMP019,1,5,Credit Card,Retail Store,Delivered
ORD000335,2024-06-22,CUST07250,PROD0100,EMP010,2,10,UPI,Retail Store,Delivered
ORD000336,2024-07-14,CUST06973,PROD0060,EMP010,1,0,UPI,Online,Delivered
ORD000337,2024-11-27,CUST06756,PROD0006,EMP013,3,0,Cash,Retail Store,Delivered
ORD000338,2023-05-16,CUST00258,PROD0260,EMP011,6,25,Credit Card,Retail Store,Delivered
ORD000339,2023-11-12,CUST06529,PROD0207,EMP013,1,15,UPI,Retail Store,Delivered
ORD000340,2023-03-16,CUST00702,PROD0223,EMP011,1,15,UPI,Retail Store,Returned
ORD000341,2023-03-12,CUST02055,PROD0152,EMP005,2,10,UPI,Retail Store,Delivered
ORD000342,2024-10-18,CUST05227,PROD0109,EMP020,2,10,Net Banking,Retail Store,Delivered
ORD000343,2024-01-22,CUST00715,PROD0063,EMP015,2,0,Credit Card,Retail Store,Delivered
ORD000344,2024-10-31,CUST06746,PROD0196,EMP003,3,0,UPI,Retail Store,Delivered
ORD000345,2023-08-17,CUST02250,PROD0045,EMP011,1,0,EMI,Retail Store,Delivered
ORD000346,2024-03-10,CUST00326,PROD0035,EMP018,2,5,UPI,Retail Store,Delivered
ORD000347,2023-04-26,CUST07643,PROD0112,EMP010,1,15,Credit Card,Online,Delivered
ORD000348,2023-09-04,CUST09267,PROD0084,EMP012,1,0,UPI,Retail Store,Delivered
ORD000349,2024-12-21,CUST04831,PROD0116,EMP011,1,5,Debit Card,Retail Store,Delivered
ORD000350,2023-08-11,CUST09304,PROD0188,EMP020,1,5,Credit Card,Retail Store,Delivered
ORD000351,2024-08-12,CUST05652,PROD0118,EMP002,2,10,UPI,Online,Returned
ORD000352,2024-06-17,CUST03123,PROD0009,EMP005,1,15,UPI,Retail Store,Cancelled
ORD000353,2023-06-29,CUST06026,PROD0175,EMP008,4,15,UPI,Retail Store,Delivered
ORD000354,2024-01-26,CUST00480,PROD0038,EMP008,2,15,UPI,Retail Store,Delivered
ORD000355,2024-07-04,CUST00161,PROD0115,EMP009,2,5,Debit Card,Retail Store,Delivered
ORD000356,2024-04-19,CUST05167,PROD0163,EMP020,1,20,UPI,Retail Store,Delivered
ORD000357,2024-02-02,CUST09173,PROD0149,EMP018,1,15,UPI,Retail Store,Delivered
ORD000358,2024-01-15,CUST08184,PROD0024,EMP001,1,5,UPI,Retail Store,Delivered
ORD000359,2023-02-10,CUST04470,PROD0156,EMP009,1,10,Debit Card,Retail Store,Delivered
ORD000360,2023-08-11,CUST01621,PROD0122,EMP012,2,10,Cash,Retail Store,Cancelled
ORD000361,2023-01-16,CUST00640,PROD0069,EMP011,1,5,EMI,Retail Store,Returned
ORD000362,2024-05-05,CUST01230,PROD0155,EMP016,1,20,Credit Card,Retail Store,Delivered
ORD000363,2024-07-19,CUST01893,PROD0144,EMP009,2,15,UPI,Retail Store,Delivered
ORD000364,2023-09-25,CUST00883,PROD0103,EMP004,2,15,Credit Card,Online,Delivered
ORD000365,2023-11-24,CUST01507,PROD0145,EMP012,3,15,UPI,Retail Store,Delivered
ORD000366,2023-05-30,CUST08445,PROD0097,EMP014,1,10,Credit Card,Retail Store,Delivered
ORD000367,2023-10-30,CUST00805,PROD0181,EMP011,2,5,UPI,Retail Store,Delivered
ORD000368,2024-05-26,CUST05702,PROD0264,EMP012,6,20,UPI,Online,Cancelled
ORD000369,2024-10-19,CUST00369,PROD0165,EMP003,4,10,Debit Card,Retail Store,Delivered
ORD000370,2024-07-13,CUST03056,PROD0168,EMP003,2,10,Cash,Retail Store,Delivered
ORD000371,2023-03-02,CUST05043,PROD0048,EMP002,1,0,Cash,Retail Store,Delivered
ORD000372,2024-02-27,CUST00380,PROD0079,EMP013,1,5,UPI,Retail Store,Delivered
ORD000373,2024-04-11,CUST05544,PROD0016,EMP018,2,0,Credit Card,Retail Store,Delivered
ORD000374,2024-05-09,CUST03728,PROD0171,EMP014,4,0,UPI,Retail Store,Delivered
ORD000375,2024-06-26,CUST03211,PROD0194,EMP008,3,10,UPI,Online,Delivered
ORD000376,2023-07-03,CUST07539,PROD0080,EMP003,1,0,Credit Card,Retail Store,Delivered
ORD000377,2023-09-16,CUST09874,PROD0020,EMP015,2,10,Debit Card,Retail Store,Cancelled
ORD000378,2024-04-15,CUST00457,PROD0113,EMP003,1,5,UPI,Online,Delivered
ORD000379,2024-10-27,CUST08342,PROD0232,EMP001,9,10,UPI,Retail Store,Delivered
ORD000380,2024-10-14,CUST06040,PROD0222,EMP010,1,5,UPI,Online,Delivered
ORD000381,2023-12-06,CUST01462,PROD0145,EMP019,1,20,Cash,Retail Store,Delivered
ORD000382,2024-12-09,CUST07072,PROD0056,EMP013,2,5,UPI,Retail Store,Delivered
ORD000383,2024-07-10,CUST02037,PROD0191,EMP013,5,0,UPI,Online,Delivered
ORD000384,2023-08-01,CUST05377,PROD0269,EMP016,6,15,Debit Card,Online,Delivered
ORD000385,2023-03-20,CUST06472,PROD0151,EMP014,2,10,Credit Card,Retail Store,Delivered
ORD000386,2024-11-24,CUST01144,PROD0067,EMP001,2,15,Debit Card,Retail Store,Returned
ORD000387,2023-03-22,CUST06051,PROD0124,EMP003,2,10,UPI,Retail Store,Delivered
ORD000388,2024-09-11,CUST08786,PROD0111,EMP012,2,10,UPI,Retail Store,Returned
ORD000389,2024-05-17,CUST04017,PROD0036,EMP006,1,10,Credit Card,Retail Store,Delivered
ORD000390,2024-08-22,CUST09097,PROD0213,EMP012,4,0,Debit Card,Retail Store,Delivered
ORD000391,2023-03-17,CUST03442,PROD0082,EMP012,1,10,UPI,Online,Delivered
ORD000392,2024-02-03,CUST08573,PROD0191,EMP013,3,10,UPI,Retail Store,Delivered
ORD000393,2024-01-04,CUST06733,PROD0171,EMP019,3,0,UPI,Retail Store,Delivered
ORD000394,2024-07-22,CUST08133,PROD0257,EMP014,6,25,UPI,Retail Store,Delivered
ORD000395,2024-09-03,CUST00557,PROD0178,EMP008,5,10,Cash,Retail Store,Delivered
ORD000396,2023-03-28,CUST00384,PROD0087,EMP005,1,5,Credit Card,Retail Store,Delivered
ORD000397,2023-10-02,CUST01791,PROD0189,EMP003,4,5,UPI,Retail Store,Delivered
ORD000398,2024-05-10,CUST08997,PROD0228,EMP017,1,10,UPI,Retail Store,Delivered
ORD000399,2024-08-31,CUST06380,PROD0037,EMP019,1,15,UPI,Retail Store,Cancelled
ORD000400,2023-12-07,CUST09044,PROD0082,EMP012,2,10,UPI,Retail Store,Delivered
ORD000401,2024-10-28,CUST02624,PROD0049,EMP018,3,10,Credit Card,Retail Store,Delivered
ORD000402,2023-07-01,CUST08615,PROD0007,EMP001,2,10,UPI,Retail Store,Delivered
ORD000403,2024-08-12,CUST02273,PROD0067,EMP003,1,10,UPI,Online,Delivered
ORD000404,2023-04-27,CUST04528,PROD0214,EMP019,5,5,Credit Card,Retail Store,Delivered
ORD000405,2024-07-17,CUST05586,PROD0102,EMP015,1,15,Cash,Retail Store,Delivered
ORD000406,2024-12-10,CUST05662,PROD0081,EMP007,1,15,Credit Card,Retail Store,Delivered
ORD000407,2023-09-16,CUST05586,PROD0203,EMP007,2,15,Debit Card,Retail Store,Returned
ORD000408,2024-05-05,CUST07495,PROD0262,EMP019,6,25,Credit Card,Online,Delivered
ORD000409,2024-03-04,CUST04984,PROD0261,EMP006,6,10,Debit Card,Retail Store,Delivered
ORD000410,2024-07-03,CUST08566,PROD0179,EMP005,5,0,UPI,Retail Store,Delivered
ORD000411,2023-06-20,CUST04593,PROD0084,EMP014,1,15,EMI,Retail Store,Delivered
ORD000412,2023-04-19,CUST00309,PROD0066,EMP007,1,0,UPI,Retail Store,Delivered
ORD000413,2024-08-17,CUST07704,PROD0073,EMP007,1,15,UPI,Retail Store,Delivered
ORD000414,2024-12-08,CUST09608,PROD0001,EMP018,1,10,Net Banking,Retail Store,Delivered
ORD000415,2023-03-29,CUST06235,PROD0183,EMP019,1,5,UPI,Retail Store,Delivered
ORD000416,2024-06-17,CUST04473,PROD0202,EMP005,4,10,Credit Card,Retail Store,Delivered
ORD000417,2023-11-23,CUST08656,PROD0195,EMP019,1,10,UPI,Online,Delivered
ORD000418,2023-12-18,CUST00511,PROD0091,EMP015,1,5,Cash,Online,Delivered
ORD000419,2024-07-19,CUST02279,PROD0048,EMP017,1,10,Credit Card,Online,Delivered
ORD000420,2024-02-19,CUST01121,PROD0036,EMP001,1,5,Credit Card,Retail Store,Delivered
ORD000421,2024-09-20,CUST09745,PROD0230,EMP001,2,15,Credit Card,Retail Store,Delivered
ORD000422,2023-07-30,CUST01593,PROD0162,EMP007,2,20,Debit Card,Retail Store,Delivered
ORD000423,2024-07-03,CUST05082,PROD0224,EMP002,2,10,UPI,Retail Store,Delivered
ORD000424,2024-05-16,CUST09915,PROD0265,EMP013,6,20,Credit Card,Retail Store,Delivered
ORD000425,2023-12-23,CUST07349,PROD0009,EMP001,2,15,Credit Card,Online,Delivered
ORD000426,2023-11-01,CUST05906,PROD0171,EMP007,5,0,Credit Card,Retail Store,Delivered
ORD000427,2023-04-30,CUST03171,PROD0224,EMP011,2,10,Credit Card,Retail Store,Delivered
ORD000428,2023-05-22,CUST01509,PROD0025,EMP001,2,15,UPI,Retail Store,Delivered
ORD000429,2024-10-22,CUST01728,PROD0267,EMP014,4,25,UPI,Retail Store,Delivered
ORD000430,2024-09-26,CUST04870,PROD0152,EMP013,1,15,EMI,Retail Store,Delivered
ORD000431,2024-01-29,CUST00841,PROD0162,EMP017,2,15,Credit Card,Retail Store,Delivered
ORD000432,2024-05-15,CUST02395,PROD0152,EMP002,1,10,Credit Card,Online,Delivered
ORD000433,2023-02-03,CUST07508,PROD0191,EMP016,3,5,Credit Card,Retail Store,Delivered
ORD000434,2024-05-22,CUST01864,PROD0167,EMP008,1,20,UPI,Online,Delivered
ORD000435,2024-01-11,CUST08046,PROD0232,EMP005,6,10,Debit Card,Retail Store,Delivered
ORD000436,2024-03-11,CUST08195,PROD0246,EMP018,2,15,UPI,Online,Delivered
ORD000437,2023-12-23,CUST07345,PROD0031,EMP003,1,15,Cash,Retail Store,Delivered
ORD000438,2023-08-03,CUST08027,PROD0263,EMP016,8,20,Cash,Retail Store,Delivered
ORD000439,2024-09-22,CUST09248,PROD0067,EMP016,1,5,Debit Card,Online,Delivered
ORD000440,2024-06-29,CUST02263,PROD0191,EMP008,3,5,UPI,Online,Delivered
ORD000441,2023-10-01,CUST06877,PROD0010,EMP005,2,15,Cash,Online,Delivered
ORD000442,2023-05-10,CUST04617,PROD0135,EMP011,1,10,UPI,Retail Store,Delivered
ORD000443,2024-11-23,CUST03162,PROD0186,EMP007,4,15,UPI,Retail Store,Delivered
ORD000444,2024-01-20,CUST05794,PROD0179,EMP002,4,0,Credit Card,Online,Delivered
ORD000445,2024-06-11,CUST09064,PROD0022,EMP002,2,10,Credit Card,Retail Store,Delivered
ORD000446,2023-04-06,CUST04792,PROD0050,EMP004,2,10,Cash,Online,Delivered
ORD000447,2024-03-15,CUST06286,PROD0121,EMP017,1,15,UPI,Online,Delivered
ORD000448,2024-08-14,CUST09046,PROD0091,EMP008,1,15,Debit Card,Online,Delivered
ORD000449,2023-02-17,CUST09808,PROD0094,EMP011,1,15,UPI,Online,Delivered
ORD000450,2024-04-12,CUST02277,PROD0224,EMP001,1,15,UPI,Retail Store,Delivered
ORD000451,2024-10-27,CUST07889,PROD0049,EMP018,3,10,UPI,Retail Store,Delivered
ORD000452,2024-11-11,CUST05190,PROD0060,EMP018,2,5,Credit Card,Online,Delivered
ORD000453,2024-03-15,CUST05944,PROD0232,EMP009,7,10,Debit Card,Retail Store,Delivered
ORD000454,2023-05-16,CUST05789,PROD0103,EMP010,1,15,UPI,Retail Store,Delivered
ORD000455,2024-03-08,CUST00943,PROD0259,EMP013,7,15,Credit Card,Retail Store,Delivered
ORD000456,2023-04-15,CUST04039,PROD0140,EMP003,1,15,UPI,Retail Store,Delivered
ORD000457,2023-05-17,CUST09847,PROD0087,EMP001,1,0,Credit Card,Retail Store,Delivered
ORD000458,2024-03-26,CUST09417,PROD0083,EMP019,2,5,Credit Card,Retail Store,Delivered
ORD000459,2024-12-04,CUST09607,PROD0251,EMP019,5,15,UPI,Retail Store,Delivered
ORD000460,2024-08-26,CUST02854,PROD0227,EMP018,4,10,EMI,Retail Store,Delivered
ORD000461,2023-10-11,CUST06524,PROD0094,EMP020,1,5,Credit Card,Retail Store,Delivered
ORD000462,2024-12-08,CUST04811,PROD0066,EMP010,1,10,UPI,Retail Store,Delivered
ORD000463,2024-02-06,CUST07051,PROD0024,EMP009,2,0,Debit Card,Online,Delivered
ORD000464,2024-01-31,CUST09002,PROD0241,EMP019,2,15,Credit Card,Retail Store,Delivered
ORD000465,2023-01-13,CUST08883,PROD0115,EMP013,2,10,UPI,Online,Delivered
ORD000466,2024-01-10,CUST05343,PROD0260,EMP002,6,15,Debit Card,Online,Delivered
ORD000467,2023-01-18,CUST03234,PROD0207,EMP001,5,0,UPI,Retail Store,Delivered
ORD000468,2024-02-12,CUST02848,PROD0178,EMP009,5,10,Credit Card,Retail Store,Delivered
ORD000469,2024-12-19,CUST01327,PROD0010,EMP011,2,0,Credit Card,Retail Store,Delivered
ORD000470,2023-03-27,CUST07261,PROD0237,EMP001,4,10,Credit Card,Retail Store,Delivered
ORD000471,2024-07-03,CUST07881,PROD0205,EMP008,3,15,Credit Card,Online,Delivered
ORD000472,2024-10-20,CUST09245,PROD0099,EMP010,1,10,Credit Card,Online,Delivered
ORD000473,2023-03-01,CUST00237,PROD0059,EMP010,1,0,Cash,Retail Store,Delivered
ORD000474,2023-02-26,CUST07368,PROD0040,EMP010,2,5,UPI,Online,Delivered
ORD000475,2023-06-17,CUST09804,PROD0076,EMP010,2,10,Credit Card,Online,Delivered
ORD000476,2023-06-20,CUST04421,PROD0110,EMP012,2,5,Debit Card,Online,Delivered
ORD000477,2023-05-01,CUST00139,PROD0039,EMP020,1,10,Debit Card,Retail Store,Delivered
ORD000478,2024-12-30,CUST00632,PROD0065,EMP012,1,15,Credit Card,Retail Store,Delivered
ORD000479,2024-08-03,CUST02220,PROD0040,EMP008,1,10,UPI,Online,Delivered
ORD000480,2024-11-21,CUST07045,PROD0156,EMP012,2,20,Credit Card,Retail Store,Delivered
ORD000481,2023-09-08,CUST02525,PROD0251,EMP016,2,25,UPI,Online,Delivered
ORD000482,2023-02-06,CUST01016,PROD0109,EMP011,2,5,UPI,Retail Store,Delivered
ORD000483,2023-10-05,CUST05255,PROD0101,EMP007,1,10,UPI,Retail Store,Delivered
ORD000484,2023-08-17,CUST01123,PROD0060,EMP007,1,5,UPI,Retail Store,Delivered
ORD000485,2023-11-15,CUST02721,PROD0033,EMP010,3,15,UPI,Retail Store,Delivered
ORD000486,2023-11-08,CUST03008,PROD0006,EMP011,3,10,Credit Card,Retail Store,Delivered
ORD000487,2023-07-20,CUST06914,PROD0197,EMP012,5,5,UPI,Online,Delivered
ORD000488,2024-07-08,CUST08730,PROD0141,EMP006,2,20,Debit Card,Online,Cancelled
ORD000489,2023-01-02,CUST03860,PROD0093,EMP009,2,10,UPI,Retail Store,Delivered
ORD000490,2024-05-18,CUST09525,PROD0094,EMP020,1,5,Debit Card,Retail Store,Delivered
ORD000491,2024-06-16,CUST03547,PROD0115,EMP001,2,10,Credit Card,Online,Delivered
ORD000492,2024-06-01,CUST02468,PROD0123,EMP018,1,20,Debit Card,Retail Store,Delivered
ORD000493,2024-03-21,CUST04373,PROD0161,EMP005,1,10,UPI,Online,Delivered
ORD000494,2024-02-07,CUST00003,PROD0201,EMP001,3,10,Credit Card,Retail Store,Cancelled
ORD000495,2023-05-20,CUST02731,PROD0168,EMP003,1,10,UPI,Retail Store,Delivered
ORD000496,2023-05-04,CUST02196,PROD0256,EMP005,6,20,EMI,Retail Store,Delivered
ORD000497,2023-09-29,CUST06396,PROD0134,EMP016,1,10,UPI,Retail Store,Delivered
ORD000498,2024-12-14,CUST03514,PROD0056,EMP018,1,0,Debit Card,Retail Store,Delivered
ORD000499,2023-09-12,CUST08742,PROD0091,EMP010,2,15,Credit Card,Retail Store,Delivered
ORD000500,2023-06-28,CUST03864,PROD0022,EMP007,1,15,Cash,Retail Store,Delivered
ORD000501,2023-04-07,CUST09991,PROD0178,EMP017,4,0,Debit Card,Retail Store,Delivered
ORD000502,2023-08-16,CUST04340,PROD0237,EMP016,3,15,Debit Card,Retail Store,Delivered
ORD000503,2024-10-22,CUST03578,PROD0186,EMP003,1,10,Cash,Retail Store,Returned
ORD000504,2023-07-22,CUST08252,PROD0207,EMP005,4,5,UPI,Online,Delivered
ORD000505,2023-05-06,CUST01826,PROD0118,EMP008,1,15,UPI,Online,Delivered
ORD000506,2024-02-09,CUST08905,PROD0001,EMP011,2,0,UPI,Retail Store,Delivered
ORD000507,2023-07-11,CUST03312,PROD0020,EMP014,2,10,UPI,Retail Store,Delivered
ORD000508,2024-09-23,CUST09774,PROD0234,EMP014,3,20,Credit Card,Online,Delivered
ORD000509,2023-03-31,CUST01006,PROD0180,EMP015,3,15,UPI,Retail Store,Delivered
ORD000510,2024-06-22,CUST07347,PROD0026,EMP007,1,0,Net Banking,Online,Delivered
ORD000511,2024-07-11,CUST05014,PROD0262,EMP007,8,25,UPI,Retail Store,Delivered
ORD000512,2023-10-04,CUST05618,PROD0200,EMP010,2,0,UPI,Retail Store,Delivered
ORD000513,2023-10-15,CUST02170,PROD0193,EMP019,1,15,Credit Card,Online,Returned
ORD000514,2023-06-13,CUST02302,PROD0235,EMP007,2,15,Credit Card,Retail Store,Delivered
ORD000515,2023-02-27,CUST03832,PROD0264,EMP019,8,15,Credit Card,Online,Delivered
ORD000516,2023-06-27,CUST05375,PROD0160,EMP007,1,10,Credit Card,Online,Delivered
ORD000517,2024-08-28,CUST00143,PROD0139,EMP016,1,20,Debit Card,Online,Delivered
ORD000518,2024-07-30,CUST05938,PROD0112,EMP018,1,15,Credit Card,Retail Store,Delivered
ORD000519,2023-02-27,CUST07174,PROD0023,EMP012,1,5,UPI,Retail Store,Delivered
ORD000520,2024-09-20,CUST00223,PROD0046,EMP011,1,5,UPI,Retail Store,Delivered
ORD000521,2023-11-28,CUST06395,PROD0159,EMP002,2,10,Credit Card,Online,Delivered
ORD000522,2024-06-22,CUST04206,PROD0214,EMP018,3,0,UPI,Online,Delivered
ORD000523,2023-04-14,CUST08086,PROD0136,EMP011,2,15,UPI,Online,Delivered
ORD000524,2024-03-23,CUST03684,PROD0016,EMP013,2,10,UPI,Online,Delivered
ORD000525,2024-09-20,CUST05509,PROD0022,EMP003,2,5,Credit Card,Online,Delivered
ORD000526,2024-12-06,CUST07540,PROD0063,EMP006,2,5,UPI,Retail Store,Delivered
ORD000527,2024-08-09,CUST07345,PROD0178,EMP002,4,0,UPI,Retail Store,Delivered
ORD000528,2024-09-18,CUST04663,PROD0090,EMP018,1,0,Cash,Retail Store,Delivered
ORD000529,2023-09-01,CUST02728,PROD0065,EMP011,2,10,UPI,Online,Delivered
ORD000530,2024-12-26,CUST06035,PROD0165,EMP019,2,15,UPI,Retail Store,Delivered
ORD000531,2023-12-25,CUST03616,PROD0250,EMP004,4,10,Debit Card,Retail Store,Delivered
ORD000532,2024-03-05,CUST01001,PROD0233,EMP006,3,25,Credit Card,Retail Store,Delivered
ORD000533,2023-04-14,CUST01551,PROD0134,EMP002,2,20,Credit Card,Retail Store,Delivered
ORD000534,2023-03-17,CUST01830,PROD0248,EMP001,8,10,UPI,Retail Store,Cancelled
ORD000535,2023-03-17,CUST03557,PROD0013,EMP008,2,5,Cash,Retail Store,Delivered
ORD000536,2023-04-06,CUST00338,PROD0094,EMP010,2,15,Debit Card,Retail Store,Delivered
ORD000537,2024-09-13,CUST08951,PROD0181,EMP016,4,5,UPI,Retail Store,Returned
ORD000538,2024-02-24,CUST06909,PROD0073,EMP008,2,10,UPI,Retail Store,Delivered
ORD000539,2024-07-16,CUST07911,PROD0184,EMP002,4,5,UPI,Retail Store,Delivered
ORD000540,2024-11-08,CUST07008,PROD0060,EMP016,3,0,UPI,Retail Store,Delivered
ORD000541,2023-03-25,CUST05636,PROD0025,EMP007,2,0,UPI,Retail Store,Delivered
ORD000542,2024-11-07,CUST02005,PROD0005,EMP008,3,15,UPI,Online,Delivered
ORD000543,2024-04-01,CUST08444,PROD0182,EMP019,1,10,UPI,Retail Store,Delivered
ORD000544,2024-07-31,CUST06738,PROD0244,EMP010,2,15,Debit Card,Retail Store,Delivered
ORD000545,2023-12-19,CUST00285,PROD0219,EMP015,5,15,EMI,Retail Store,Delivered
ORD000546,2024-02-01,CUST02509,PROD0077,EMP020,2,15,Credit Card,Retail Store,Delivered
ORD000547,2024-02-09,CUST00809,PROD0247,EMP017,8,10,Credit Card,Online,Delivered
ORD000548,2024-11-24,CUST06879,PROD0048,EMP015,2,15,UPI,Online,Returned
ORD000549,2023-07-17,CUST01264,PROD0211,EMP011,2,0,UPI,Online,Delivered
ORD000550,2024-10-04,CUST09028,PROD0240,EMP020,5,20,Cash,Online,Delivered
ORD000551,2024-02-02,CUST00585,PROD0049,EMP016,2,10,Cash,Retail Store,Delivered
ORD000552,2023-01-13,CUST03620,PROD0130,EMP017,2,10,UPI,Retail Store,Delivered
ORD000553,2023-04-13,CUST00889,PROD0082,EMP010,1,0,Debit Card,Online,Delivered
ORD000554,2024-02-25,CUST09246,PROD0012,EMP004,2,15,Credit Card,Retail Store,Delivered
ORD000555,2023-06-26,CUST04061,PROD0091,EMP004,2,15,UPI,Retail Store,Delivered
ORD000556,2023-02-09,CUST09376,PROD0244,EMP020,5,20,Credit Card,Retail Store,Delivered
ORD000557,2023-10-03,CUST09530,PROD0101,EMP014,2,0,UPI,Online,Delivered
ORD000558,2024-05-18,CUST06909,PROD0079,EMP011,1,5,UPI,Online,Delivered
ORD000559,2023-11-25,CUST04402,PROD0005,EMP009,4,0,UPI,Retail Store,Delivered
ORD000560,2024-05-11,CUST03333,PROD0053,EMP012,2,0,Credit Card,Retail Store,Delivered
ORD000561,2024-06-02,CUST06510,PROD0003,EMP015,2,5,Debit Card,Retail Store,Delivered
